id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords
934047,A Lot of Nothing,Drama-Thriller,en,An upper middle class married couple find their lives spiraling out of control when they decide to take justice into their own hands and seek retribution against their neighbor.,4.467,Secret Society Films-Anonymous Content-Scalable Content-Traction,2023-02-03,0.0,0.0,104.0,Released,Hurt people hurt people.,6.0,2.0,Y'lan Noel-Cleopatra Coleman-Lex Scott Davis-Shamier Anderson-Justin Hartley-Sheila Carrasco-Andrew Leeds-Nanrisa Lee-Skye P. Marshall-Alex Aiono-Jade Albany-Analeis Lorig-Roger Hewlett-Lauren Robertson-David Grant Wright-Joy Benedict-Justin Wade-Tyler Jeffrey Smith,
919962,Il cacio con le pere,Comedy,it,,4.464,Gate 99 Films,2023-03-09,0.0,0.0,0.0,Released,,0.0,0.0,Luca Calvani-Francesco Ciampi-Anna Safroncik-Elena Di Cioccio-Marta Zoffoli-Geppi Cucciari-Drusilla Foer-Piotr Adamczyk-Carolina Gonnelli-Giusi Merli,
962566,War Pony,Drama,en,The interlocking stories of two Lakota boys growing up on Pine Ridge Reservation. At 23 Bill just wants to make something of himself. Meanwhile 12-year-old Matho can’t wait to become a man. Bound by their shared search for belonging each of the boys grapple with identity family and loss as they navigate their unique paths to manhood.,4.453,Felix Culpa-Caviar-Protagonist Pictures-Quickfire Films-Ward Four-Kaleidoscope Pictures,2023-05-10,0.0,0.0,116.0,Released,,0.0,0.0,Jojo Bapteise Whiting-LaDainian Crazy Thunder-Robert Stover,halloween-thanksgiving-turkey-poodle-coming of age-native american reservation-lakota-bison
933290,Bardovi,,hi,Anant is a middle aged hearse-driver who brings corpses to the crematorium. He has little liking for the usual day to day routine and prefers to live along. He is and always has been fascinated by death. One day Anant finds out his dead mother was part of a mysterious organization. He sets out to discover if everything he knew about his mother was a lie.,4.434,Satori Entertainment,2024-08-02,0.0,0.0,150.0,Released,When your dreams and past hunt you and reveal a dark secret that changes your existence,0.0,0.0,Chittaranjan Giri-Chhaya Kadam-Virat Madake,
912974,Accused,Drama-Thriller,en,After a revenge obsessed society incorrectly selects its next target a young man must survive the night as the online witch-hunt arrives at his front door.,4.429,Three Little Birds Pictures-XYZ Films-Sunrise Films,2023-09-22,0.0,0.0,88.0,In Production,Wrong time. Wrong place. Wrong man.,0.0,0.0,Chaneil Kular-Lauryn Ajufo-Frances Tomelty-Nitin Ganatra-Robbie O'Neill-Nila Aalia-Jay Johnson-Gamin Mantis-Ben Mars-Ollie Teague,revenge-mistaken identity-false accusations-home invasion-doxxing-cancel culture
952021,Desapega!,Comedy-Romance,pt,Rita must learn to deal with her increased shopping compulsion after the news that her daughter wants to leave.,4.407,Telecine-RUBI Produtora-Bronze Filmes-Audaz Filmes,2023-02-09,0.0,0.0,0.0,Released,,4.8,2.0,Maisa Silva-Glória Pires-Matheus Costa-Marcos Pasquim-Letícia Isnard-Malu Valle-Carol Bresolin-Wagner Santisteban-Polly Marinho-Maria Gal,
957607,Loving Memories,Drama-Romance-History,fr,1916. Julien Delaunay is reported missing in action during the Great War. His wife Julie refuses to believe he is dead. 1919. When a photo of an amnesic drifter appears in the press Julie immediately recognizes him as her beloved husband. They are reunited and little by little she helps him to fall in love with her again. Until another woman claims to be the man’s real wife…,4.406,Avenue B Productions-Frakas Productions,2023-04-05,0.0,0.0,87.0,Released,,5.8,12.0,Louise Bourgoin-Leïla Bekhti-Karim Leklou-Jean-Charles Clichet-Ghislain de Fonclare-Emmanuelle Schaaff-Guillaume Bouttemy-Véronique Ruggia Saura-Jeanne Cohendy,
938890,Hunt,Action-Thriller,te,Arjun is the ACP of Hyderabad who gets involved in an accident which leads him to suffer partial memory loss. He must tackle his inner demons and confront external enemies who are trying to keep him from solving his friend and colleague Aryan Dev’s murder case. Eventually Arjun solves the murder case and learns that Aryan has been killed by a man who is a closeted homosexual. To stop Aryan from outing that man publicly that man killed him.,4.403,Bhavya Creations,2023-01-26,0.0,0.0,0.0,Released,Guns Don't Lie,4.3,3.0,Sudheer Babu-Srikanth Meka-Bharath Srinivasan-Mime Gopi-Mounika Reddy-Kabir Duhan Singh-Goparaju Ramana-Manjula Ghattamaneni-Chitra Shukla-Apsara Rani,
865797,Biosphere,Comedy-Drama-Science Fiction-Fantasy,en,In the not-too-distant future the last two men on earth must adapt and evolve to save humanity.,4.384,Duplass Brothers Productions,2023-07-07,0.0,59878.0,106.0,Released,,5.014,35.0,Sterling K. Brown-Mark Duplass,human extinction-post apocalypse
751534,Djinn,Horror-Fantasy-Drama,ml,Lalappan is empathetic compassionate and a nature lover. His thoughts are different from those around him so he faces discrimination. His life takes a U-turn when he decides to leave his village with a friend dreaming to reopen a Beedi company.,4.383,Straight Line Cinemas,2023-01-06,0.0,0.0,133.0,Released,,0.0,0.0,Soubin Shahir-Santhy Balachandran-Leona Lishoy-Shine Tom Chacko-Sharafudheen-KPAC Lalitha-Sabumon Abdusamad-Jaffer Idukki-Nishanth Sagar-Gilu Joseph,
877315,The Conversation,Drama,ko,Three women in their late 30s recall their memories of their late 20s in Paris. They try to speak them out in French in a while and it makes their conversation much ingenuous. Two men meeting at a park talk about their bygone relationship while they just throw seem-to-be meaningless questions to each other. One man and one woman they somehow argue in a café. Then they start to play Truth or Dare with what happened last night.,4.371,,2023-02-23,0.0,0.0,120.0,Released,,0.0,0.0,Cho Eun-ji-Park Jong-hwan-Kwak Min-kyu-Soy Kim-Kwak Jin-mu-Song Eun-ji-Park Se-jae,
680867,Butchers Bluff,Horror,en,A Modern Slasher film in the style of the 1980's,4.355,,2023-11-22,0.0,0.0,0.0,Released,RETURN TO 80s HORROR,0.0,0.0,Brinke Stevens-Shawn C. Phillips-Johnny Huang-Paul T. Taylor-Bill Johnson-Tyler Shea Cone-L.C. Holt-Logan A. Hamby-Ashley La Porta-William Instone-Christopher Winbush-Matthew Hammond-Scott Williamson-Michael Fischer-Anjanette Clewis-Paige Steakley-Michael L. Garcia-Joe Crotty-Ashley Crotty,
933170,Lonesome,Drama,en,Two young men make a connection neither of them expects or knows how to navigate.  Casey a young man from the countryside running from a small-town scandal finds himself down and out in the big smoke of Sydney. When he meets Tib a young city lad struggling with his own scars of isolation there’s chemistry not only sexually but also emotionally as both men find something they have been missing. Can they overcome their own insecurities and let the other in or are the walls they have built too strong to knock down?,4.309,JJ Splice Films,2023-01-19,0.0,0.0,95.0,Released,,2.0,1.0,Josh Lavery-Daniel Gabriel-Anni Finsterer-Ian Roberts-Ally Morgan-Vincent Andriano-Damien Killeen-Mark Paguio-Shane Emmett-Eddie O'Leary-Corey London-Mathew Waters-Hendrix Lee Taylor-Anthony Thomas-Shadi Sankary-Andrew Miatov-Joshua James-Gareth Ernst-J.D. Chard-Aileen Beale-Adam Marks-Burhan Z.-Brodie Pyke-Liz Lin-Nathaniel Holdsworth-Adrian Jarrett-Shane Parsons-Liam Walker-Lewis Defina-Julian Oliver-Josh Phu-Valentino Noodle,lgbt-gay
820095,The White List,Drama-Mystery-Crime,ru,During a nationwide moral panic caused by a recent spike in teenage suicides two federal investigators are sent to a small Russian town to review a cold case involving a suspicious death of a schoolgirl. Initially seeing their task as a mere PR stunt both gradually start to loose their focus as they venture deeper into the paranoid world of conspiracy theories surrounding the case.,4.298,MetraFilms-KION,2023-11-23,0.0,0.0,128.0,Released,,0.0,0.0,Aleksey Serebryakov-Evgeniya Kregzhde-Viktoriya Miroshnichenko-Vladimir Averyanov-Iraida Krasnopolskaya-Yuliya Avsharova-Darya Voyt-Anastasiya Krasovskaya-Aleksey Rozin-Stepan Belozerov-Igor Shternberg-Dmitry Matveev-Sofya Eyvazova-Elizaveta Yuryeva-Alexandr Shestopalov-Anna Osipova-Polina Plyutina,suicide-investigation-social media-suicide investigation-teenager-digital era
663906,Toto: The Dog-Gone Amazing Story of Wizard of Oz,Adventure-Family-Fantasy-Animation,en,The Wizard of Oz told from the point of view of Dorothy’s loyal companion Toto.,4.276,Warner Bros. Pictures-Warner Bros. Animation,2024-02-02,0.0,0.0,0.0,Planned,,0.0,0.0,,
589018,Savages,Adventure-Animation-Drama-Family,fr,In Borneo near the tropical forest Kéria rescues a baby orangutang in the palm oil plantation where her father works. Kéria's cousin Selaï comes to live with them seeking refuge from the conflict between his indigenous tribe and the logging companies. Kéria Selaï and the little orangutang now named Oshi will have to fight against their forest’s destruction.,4.262,Haut et Court-Nadasdy Film-Panique!,2024-10-16,12300000.0,0.0,87.0,Released,,0.0,0.0,,stop motion
378160,Abruptio,Horror,en,Les Hackel is a guy down on his luck who wakes to find an explosive device has been implanted in his neck. He must carry out heinous crimes in order to stay alive while trying to identify the mastermind manipulating the now twisted and strange world around him.,4.25,Sweet Home Films-HellBent Pictures LLC,2023-01-24,0.0,0.0,94.0,Released,Everyone's a Puppet,0.0,0.0,James Marsters-Sid Haig-Christopher McDonald-Robert Englund-Rich Fulcher-Patrick Cavanaugh-David Alen-Carole Ruggier-Kerry Finlayson-Alice L. Walker-Darren Darnborough-John Wuchte-Jordan Peele,
941488,Die Drei ??? - Erbe des Drachen,Adventure-Family,de,"During the summer vacations the three friends are about to take a trip together to Romania where they are allowed to complete an internship on the film set of ""Dracula Rises"" arranged for them by Peter's father who is responsible for the special effects during the filming. No sooner do they arrive in Transylvania than mysterious events begin to pile up at Countess Codrina's old castle which serves as the original setting for the film. The three detectives want to find out what all this may have to do with a boy who has been missing for over 50 years a mysterious brotherhood and an enigmatic undead. Soon not only the filming and Peter's relationship with his father are at stake but also the friendship of the three investigators.",4.227,Wiedemann & Berg Film-Seven Pictures Film-Deutsche Columbia Pictures Film Produktion,2023-01-26,0.0,0.0,100.0,Released,,6.0,3.0,Julius Weckauf-Nevio Wendt-Levi Brandl-Mark Waschke-Gudrun Landgrebe-Florian Lukas-Jördis Triebel-Gedeon Burkhard,transylvania-amateur detective-castle-brotherhood-movie set
956917,Arnold Cautious and the Happiness Stone,Family-Fantasy,fi,Julius who devours comic books and vampire stories has a lively imagination. Julius meets Arnold Cautious who lives in an abandoned house on the outskirts of town and introduces himself as a degenerated strawberry juice-drinking vampire. Julius and Cautious become friends. Together they try to make the Lucky Stone the recipe for which is in Cautious' grandmother's secret recipe book. Julius wants to give the stone to his estranged parents so they can rediscover their common happiness. Julius and Arnold's laboratory attempts to make the Lucky Stone falter badly time and time again but they stubbornly pursue their quest for happiness.,4.218,Art Films Production-Tasse Film,2023-10-13,0.0,0.0,89.0,Released,,0.0,0.0,Emil Paloniemi-Mikko Nousiainen-Luna Huotari-Maria Ylipää-Mikko Töyssy-Tuija Ernamo,human vampire relationship
923607,EL REY,Music-Drama,es,,4.218,Central Films,2023-07-14,0.0,0.0,0.0,In Production,,0.0,0.0,,musical-actores-drogas-plano secuencia
936117,The Fox,Drama-War-History,de,The true story of Franz Streitberger the director’s great-grandfather a motorcycle courier for the Austrian Army. At the beginning of the Second World War this introverted young soldier comes across a wounded fox cub that he looks after and takes to occupied France with him – and through this unique friendship his own past as an outcast farmers son slowly catches up with him.,4.217,Geißendörfer Film- und Fernsehproduktion (GFF)-Lotus-Film-Giganten Film Produktions GmbH-2010 Entertainment,2023-04-13,0.0,0.0,118.0,Released,The true story of a young soldier and his extraordinary comradeship.,0.0,0.0,Simon Morzé-Karl Markovics-Pit Bukowski-Karola  Niederhuber-Marko Kerezovic-Joseph Stoisits-Maximilian Echtinger-Joshua Bader-Stan Steinbichler-Alexander Beyer-Cornelius Obonya-Alduin Gazquez-Jannik Görger,
726149,The Good Driver,Drama,fi,Ivan a Bulgarian taxi driver living at the Golden Sands tourist resort is saving money in order to go back to Finland to meet his ex-wife and son and to make amends for his past mistakes. But money is tight and eventually Ivan will resort to extreme measures.,4.202,Making Movies-Cinenic Film-Soul Food,2023-02-17,1145000.0,0.0,97.0,Released,,0.0,0.0,Malin Krastev-Gerasim Georgiev-Slava Doytcheva-Alma Pöysti-Amos Brotherus-Kris Gummerus,taxi driver
829424,Perlimps,Animation-Fantasy,pt,Claé and Bruô secret agents from enemy Kingdoms of the Sun and the Moon must overcome their differences and combine forces to find the Perlimps and infiltrate into a world controlled by Giants where war is imminent.,4.198,Globo Filmes-Buriti Filmes-Sony Pictures International Productions-Gloob-Best Friend Forever,2023-01-18,0.0,0.0,75.0,Released,,0.0,0.0,Lorenzo Tarantelli-Giulia Benite-Stênio Garcia-Rosa Rosah-Nill Marcondes,
860278,Stephen Curry: Underrated,Documentary,en,The remarkable coming-of-age story of Stephen Curry—one of the most influential dynamic and unexpected players in basketball history—and his rise from an undersized college player to a four-time NBA champion.,4.184,Proximity Media-Unanimous Media,2023-01-23,0.0,0.0,110.0,Released,,2.0,1.0,Stephen Curry-Bob McKillop-Reggie Miller-Kevin Durant-Ayesha Curry-Dell Curry-Sonya Curry,basketball-sports documentary
587384,White Plastic Sky,Adventure-Animation-Drama-Science Fiction,hu,2123. Faced with diminishing resources the human race can only survive through a trade-off: at the age of 50 every citizen is gradually turned into a tree. When Stefan discovers that his beloved wife Nora has voluntarily signed up for donating her own body before her time he sets out on an adventurous journey to save her at all costs.,4.183,Artichoke-Paprika Films-SALTO,2023-03-30,0.0,0.0,111.0,Released,,0.0,0.0,Zsófia Szamosi-Tamás Keresztes-Géza D. Hegedűs-Judit Schell-István Znamenák-Zsolt Nagy-Márton Patkós-Olasz Renátó,woman director
935903,Medusa Deluxe,Drama,en,A murder mystery set in a competitive hairdressing competition. Extravagance and excess collide as the death of one of their own sows seeds of division in a community whose passion for hair verges on obsession.,4.169,BBC Film-BFI-EMU Films-Time Based Arts,2023-04-07,0.0,0.0,101.0,Released,,0.0,0.0,Clare Perkins-Anita-Joy Uwajeh-Kae Alexander-Harriet Webb-Darrell D'Silva-Luke Pasqualino-Heider Ali-John Alan Roberts-Kayla Meikle-Debris Stevenson-Nicholas Karimi,
835406,Charm Circle,Documentary,en,Oscillating between present day and decades-old home videos Charm Circle is a cinéma vérité portrait of an eccentric New York family navigating the chaos that divides them.,4.105,Gigantic Pictures,2023-02-24,0.0,0.0,79.0,Released,,0.0,0.0,Nira Burstein-Uri Burstein,
890203,The Book of Wonders,Drama,fr,"This is the crazy bet of a mother ready to do anything to help her son wake up from his coma. After Louis' accident Thelma decides to do for him the ""10 things to do before the end of the world"" that he had written in his diary. By listening to these adventures Louis will see how beautiful life is and that he must come back! By fulfilling a teenager's dreams at the age of forty Thelma will experience an incredible journey that will take her farther than she ever imagined.",4.098,Jerico Films-M6 Films-SND,2023-03-15,0.0,0.0,98.0,Released,,6.7,33.0,Maria Fernanda Cândido-Alexandra Lamy-Eye Haïdara-Muriel Robin-Martine Schambacher-Rafi Pitts-Xavier Lacaille-Carima Amarouche-Hugo Questel-Edwyn Burger,
936368,Matria,Drama,gl,Ramona’s life in a Galician fishing village is a constant hustle. Always sacrificing everything for her daughter’s future she will be pushed to look inwards and to think that maybe there is something new to live for.,4.08,Matriuska Producciones-Avalon-Elastica Films-Ringo Media,2023-03-24,0.0,0.0,100.0,Released,,5.9,6.0,"María Vázquez-Santi Prego-E.R. Cunha ""Tatán""-Susana Sampedro-Soraya Luaces-Silvia Romaus-Xosé Manuel Esperante-Josito Porto-Lidia Veiga-Isabel Naveira-Francisca Iglesias Bouzón-Sergio Baleirón",factory-hard work-fishing village
912600,Some Other Woman,Mystery-Thriller-Drama,en,After losing a pregnancy she desperately wanted Eve’s world unravels as a mysterious woman begins taking over her life piece by piece turning her stunning island home into a waking nightmare.,4.077,Productivity Media,2023-03-03,0.0,0.0,85.0,Released,,0.0,0.0,Amanda Crew-Tom Felton-Ashley Greene-Rick Fox-Brooke Lyons-Caroline Raynaud-Samantha Kaine,adultery-dysfunctional marriage-mistaken identity-tropical island
798298,Love in Whitbrooke,TV Movie-Comedy-Romance-Family,en,An ambitious project manager is offered the career opportunity of a lifetime in London. But when she returns to her hometown to help the family business in an emergency and meets the perfect guy her passion and talent for painting is rekindled giving her a new outlook on life and love.,4.076,CME Spring Productions-Reel One Entertainment-Champlain Media,2023-02-09,0.0,0.0,85.0,Released,,0.0,0.0,Brittany Bristow-Corey Sevier-Julia Tomasone-Naomi Hewer-Catherine McNally-AnnaMaria Demara-Brett Ryan-Henry Pace-Rex Hagon-Ted Jefferies-Britt MacLennan-Aaron Robertson-Richard Waugh-Sheldon Davis-Darcy Stewart-Clayton Scott,
926893,Houria,Drama,fr,A young woman who is passionate about ballet dancing and experiences a trauma and then she meets other women who have experienced similar situations and they find a creative way to pursue their passion.,4.052,High Sea Production-The Ink Connection,2023-03-15,3900000.0,0.0,104.0,Released,,7.3,16.0,Lyna Khoudri-Rachida Brakni-Salim Kissari-Amira Hilda Douaouda-Marwan Zeghbib-Nadia Kaci-Amira Hilda Douaouda-Meriem Medjkane-Zahra Doumandji-Sarah Guendouz,
896217,Fragrance of the First Flower,Romance,zh,A feature film that reveals the love and lust between two women the conflicts between gay family and traditional stereotypes. It finds back the forgotten love with a romantic touch.,4.034,,2023-01-04,0.0,0.0,103.0,Released,,0.0,0.0,,
773428,The Mick and the Trick,Comedy,en,An Irish hit man working for a Cuban crime boss and the IRA wants out. But neither the Cuban crime boss nor the IRA can let that happen. He knows too much. But with the help of a very animated and savvy street hooker the hit man's chances of getting out just got better.,4.015,,2024-06-29,0.0,0.0,0.0,Released,,0.0,0.0,Peter Greene-Richard Kline-Federico Castelluccio-John Fiore-Darlena Tejeiro-Monique Dupree-Armen Garo-Bond Mgebrishvili-Tom Glynn-Fred Sullivan-Charles W Harris III,
835113,Woman of the Hour,Drama-Crime-Mystery,en,A drama based on the true story of the time that a serial killer competed on and won a date on the popular TV game show The Dating Game. The killer Rodney Alcala was in the midst of a killing spree in 1978 when he brazenly took part in the show.,4.011,BoulderLight Pictures-Vertigo Entertainment-AGC Studios-Industry Entertainment-Let's Go Again,2024-05-30,0.0,0.0,89.0,Released,,0.0,0.0,Anna Kendrick-Daniel Zovatto-Autumn Best-Andy Thompson-David Beairsto-Tighe Gill-Bonnie Hay-Thomas Strumpski-Nicolette Robinson-Kathryn Gallagher-Kelley Jakle-Tony Hale,
928118,The Movie Teller,Drama-History,es,A poor young girl living in Chile with her wheelchair-confined father and four siblings tries to save up enough money to watch movies at her local cinema.,4.007,Embankment Films-Selenium Films-A Contracorriente Films-Al Tiro Films (Chile),2023-11-03,0.0,0.0,116.0,Released,"Cinema did not change her world, but it changed the destiny of her family.",0.0,0.0,Bérénice Bejo-Daniel Brühl-Antonio de la Torre-Sara Becker-Alondra Valenzuela-Joaquín Guzmán-Santiago Urbina-Elian Ponce-Francisco Díaz-Beltran Izquierdo-Alfred Borner-Simón Beltrán-Max Salgado-Pablo Schwarz-Krishna Mondaca-Montserrat Corveleyn-Mario Horton-Luis Uribe-Luis Dubó-Gary Rivera-Jean Montenegro-Kevin Robledo-Fernando Barría-Sebastián Jopias-Ariel Mateluna-Fresia Castillo-Stjepan Ostoic Papic-Agustina Arancibia-Antonio Parra-Larry Pastén-Luis Riveros-Félix Villar-Emilio Rivera-Dindi Jane-Flavio Vargas-Victor Lazo-Elizabeth Carvallo-Oliver Borner-Carlos Pastén-Cristian Garrido-Wilson Rozas-Marcelo Moraga-Abril Valenzuela-Vanessa Monteiro-Giuliana Pastene-Natalia Valdés-Moira Miller-Solange Contreras-Cecilia Giacaman-Daniela Alcayaga-Sofia Badilla,
897515,Chhatriwali,Comedy-Drama,hi,Sanya is an unemployed chemistry genius looking for a job. However she also wants to use her knowledge of chemistry to help young minds move beyond the taboos of sex with the right education.,3.955,RSVP Movies,2023-01-20,0.0,0.0,117.0,Released,,6.0,3.0,Rakul Preet Singh-Sumeet Vyas-Satish Kaushik-Prachee Shah-Rajesh Tailang-Riva Arora-Dolly Ahluwalia-Rakesh Bedi,
957998,Summer to Come,Drama,hu,The film homes in on a relatively taboo subject which also seems to be a rising phenomenon in recent years: teenage suicide. Written by the director the story revolves around a class of high schoolers who are attending a summer camp. Restless 18-year-old Milán is preparing his very own showdown. A love triangle is forming between himself Anna and Dani. The tension mounts during a hike at the end of which the three of them are sent home. The question of their feelings remains unresolved and the showdown never happens. One year later following graduation the camp takes place once again. But Milán is no longer with them: he took his own life during the previous semester. His classmates remember him and struggle to process their loss…,3.944,,2023-01-12,0.0,0.0,73.0,Released,,0.0,0.0,Brezovszky Dániel György-Orsolya Bukovszky-Liber Ágoston,
690286,The Mutilator 2,Horror,en,"A sequel to the 1984 cult classic slasher flick ""The Mutilator"".",3.938,,2023-10-07,0.0,0.0,0.0,Released,,0.0,0.0,Terry Kiser-Damian Maffei-Ruth Martinez-Bill Hitchcock-Cody Renee Cameron-Chaney Morrow-Eva Hamilton-Ryan James-Emily Sue Bengtson-Carroll Herring-Peter Bussian-Marco Reese Maldonado,beach-sequel-slasher-hook-beach house-mutilation-axe murder-meat hook
872402,Who Killed the KLF?,Documentary-Music,en,Between 1988 and 1992 British Electronic duo The KLF had scored #1 records throughout the world and had become household names. Determined to ridicule the establishment they battled The Beatles and ABBA after sampling their music in hit records and published the best-selling book The Manual (How to Have a Number One the Easy Way). In 1993 to mock performance art in the ultimate fashion The KLF set fire to £1000000 in cash and destroyed their entire catalogue vanishing from the public view... until now.,3.919,Fulwell 73 Productions-Neon Films,2023-10-05,0.0,0.0,88.0,Released,,0.0,0.0,Bill Drummond-Jimi Cauty-Paul Oakenfold-Alan Moore-Carl Cox-Jim Reid-James Brown,
961725,The Lulus,Adventure-History-Family,fr,August 1914. While the German army is gaining ground in the North of France four boys aged 10 to 15 LUcien LUcas LUigi and LUdwig are left behind during the evacuation of their orphanage. Without the protection of Abbé Turpin and the schoolteacher Leutellier the Lulus are now stranded on their own behind the enemy front line. Soon joined by LUce a pretty young girl separated from her parents they decide to reach the neutral country of Switzerland by all means possible... they embark on an adventure for which nothing and no one has prepared them!,3.908,Wild Bunch-Elle Driver-Bidibul Productions-Superprod-Les films du Lézard,2023-01-18,8500000.0,0.0,105.0,Released,,6.5,11.0,François Damiens-Isabelle Carré-Ahmed Sylla-Didier Bourdon-Luc Schiltz-Mathys Gros-Alex Lutz-Léonard Fauquet-Loup Pinard-Tom Castaing-Paloma Lebeaut-Solal Devey,
764442,Puan,Comedy,es,Marcelo 50 years old has dedicated his life to teaching philosophy at the Public University and suddenly his mentor and boss Professor Caselli dies. Disoriented in this new landscape Marcelo assumes that he will inherit the position left vacant by his mentor. What he doesn't expect is that Rafael Sujarchuk a charismatic and pedantic philosopher trained in the best European universities also covets the position. Between his multiple jobs as a philosophy professor in the local slums at the university and privately with an 80-year-old millionaire he must also prepare to run for office against this strong opponent who seems to have everyone on his side. Marcelo's clumsy efforts don't seem to be enough to get the job but is that really what he wants?,3.906,PUCARÁ cine-PASTO-Infinity Hill-Pandora Filmproduktion-Atelier de Production-Kino Produzioni-Bubbles Project,2023-10-05,0.0,0.0,107.0,Released,,0.0,0.0,Marcelo Subiotto-Leonardo Sbaraglia-Julieta Zylberberg-Alejandra Flechner-Mara Bestelli-Andrea Frigerio-Cristina Banegas-Damián Dreizik-Héctor Bidonde-Camila Peralta-Lali Espósito,
906270,The Cow Who Sang a Song into the Future,Drama,es,When thousands of fish die in a polluted river in southern Chile Magdalena a woman long-deceased emerges amongst their lifeless bodies. Magdalena encounters her widowed husband sending him into a state of shock and prompting the return of their daughter Cecilia. Magdalena’s presence and her effect on the environment stirs curiosity and fear among her family. As the past comes into focus mother and daughter are met with the opportunity to change the future.,3.892,Cinéma Defacto-The Match Factory-Invercine&Wood-Whitewater Films-Dialectic-ZDF-Bord Cadre Films-Sovereign Films-Persona Entertainment-Jirafa,2023-03-24,0.0,0.0,99.0,Released,,0.0,0.0,Leonor Varela-Mía Maestro-Alfredo Castro-Marcial Tagle-Luis Dubó-Enzo Ferrada-María Velasquez-Laura Del Río-Camilo Arancibia-Cristián Celis,motorcycle-polluted river-grandmother-cow
511243,The Wizard Hunter: The Hunt for Evangelion Crowley,Drama-Fantasy-Horror,en,A detective of lost Art masterpieces will discover his hidden legacy and his true identity during his last mission.,3.884,,2023-12-18,0.0,0.0,0.0,In Production,,0.0,0.0,Nico Toffoli-Andy Lau-Silvio Simac,hunter-sword-magic-wizard
657197,The Great Magic,Comedy-Music,fr,The 20s. In a seaside resort where everybody is bored Albert Marvuglia a slightly shabby conjurer makes Marta the wife of the wealthy bourgeois Charles Moufflet disappear who takes advantage of this tour to escape for good.,3.881,,2023-02-08,0.0,0.0,110.0,Released,,4.8,5.0,Denis Podalydès-Sergi López-Noémie Lvovsky-Rebecca Marder-Judith Chemla-François Morel-Jean-Luc Bideau-Paolo Mattei-Micha Lescot-Damien Bonnard-Armelle-Anne Benoît-Anne Rotger-Laurent Poitrenaux-Catherine Hiegel-Arthur Teboul,
891761,Sprite Fright,Animation-Horror-Comedy,en,Set in 80’s-Britain when a group of rowdy teenagers trek into an isolated forest they discover peaceful mushroom creatures that turn out to be an unexpected force of nature.,3.861,Blender Foundation-Blender Animation Studio-Keflix Global Networks,2024-04-06,0.0,0.0,11.0,Released,Not all mushrooms are fun guys.,0.0,0.0,Valerie LaPointe-Gabriel Bisset-Smith-Nicole Davis-Homer Todiwala-Ed Kear-Eric Peterson,camping-short film-3d animation-studying nature
967726,The Road,Drama,ta,How a national highway becomes a primary conflict in the lives of Meera a journalist and Maya a college professor and makes their life upside down.,3.842,AAA Cinemaa Pvt Ltd,2023-10-06,0.0,0.0,143.0,Released,Revenge in 462 Kms,0.0,0.0,Trisha Krishnan-Shabeer Kallarakkal-Miya George-Santhosh Prathap-Vivek Prasanna-Vela Ramamoorthy-M. S. Bhaskar,
897098,Year of the Fox,Drama,en,A 17-year-old Ivy who was adopted as an infant into a wealthy and notable Aspen family is navigating the fallout of her parents’ bitter divorce.,3.842,A Cautionary Tale,2023-05-13,0.0,0.0,97.0,Released,,0.0,0.0,Sarah Jeffery-Jane Adams-Jake Weber-Balthazar Getty-Lexi Simonsen-Arden Myrin-Amanda Brugel-Alma Delfina-Sabrina Haskett-Izabel Mar,
859664,Footprints,,bn,A morning in the life of a house help comes crashing down on her as she navigates various odds at her home and at the place where she works.,3.842,,2023-01-22,0.0,0.0,24.0,Released,,0.0,0.0,,
912043,La crecida,Drama,es,,3.842,Rita Cine-Bomba Cine-Insomnia Films,2023-07-13,0.0,0.0,0.0,Released,,0.0,0.0,Marianela Campos-Antonio Buttinger-Yrma Da Rosa-Ramón Tauret-Natalia Schmechel-Casimiro Lipowsky,
829038,Night Shift,Horror-Thriller,en,A young woman working her first night shift at a remote motel begins to suspect that she is being followed by a dangerous character from her past. As the night progresses and increasingly supernatural  events occur she quickly finds out that nothing is what it appears to be.,3.842,,2024-03-08,0.0,0.0,82.0,Released,,0.0,0.0,Phoebe Tonkin-Lamorne Morris-Madison Hu-Patrick Fischler-Lauren Bowles-Christopher Denham,
894730,Baby,Romance-Drama,te,A pair of high school sweethearts face challenges in their relationship when they take different directions in life.,3.842,Mass Movie Makers,2023-07-14,0.0,0.0,175.0,Released,,0.0,0.0,Anand Deverakonda-Vaishnavi Chaitanya-Viraj Ashwin-Nagendra Babu-Lirisha-Babloo Prithiveeraj-Seetha-Mounika Reddy-Sathvik Anand Bandela-Kusuma Degalamari,
